Some of CUE, Some of RESPONSE, Some of PROBAB
SONG, HARMONY, .007
SONG, JOY, .007
SONG, LOUD, .007
SONG, MOAN, .007
SONG, PLAY, .007
SONG, PLEASANT, .007
SONG, POP, .007
SONG, RADIO, .007
SONG, SIGNS, .007
SONG, SLOW, .007
SONG, TITLE, .007
SONG, TONE, .007
SONG, TUNE, .007
SONG, VOICE, .007
SONIC, BURGER, .007
SONIC, BURGLAR, .007
SONIC, COMPUTER, .007
SONIC, ELECTRIC, .007
SONIC, EXPLOSION, .007
SONIC, PLANE, .007
SONIC, PLANET, .007
SONIC, POWERFUL, .007
SONIC, QUICK, .007
SONIC, REFLEX, .007
SONIC, ROOM, .007
SONIC, SEATTLE, .007
SONIC, SONY, .007
SONIC, STEREO, .007
SONIC, SUN, .007
SONIC, TEMPLE, .007
SONIC, UNIVERSE, .007
SONIC, VIBE, .007
SONIC, VIDEO GAME, .007
SONIC, VISUAL, .007
SONIC, WAVES, .007
SONIC, WILD, .007
SONNET, BEAUTIFUL, .007
SONNET, BEETHOVEN, .007
SONNET, BOOM, .007
SONNET, CRAP, .007
SONNET, DATE, .007
SONNET, HAT, .007
SONNET, INSTRUMENT, .007
SONNET, LIGHT, .007
SONNET, LIMERICK, .007
SONNET, LOVE SONG, .007
SONNET, PLAY, .007
SONNET, PRETTY, .007
SONNET, PROSE, .007
SONNET, ROMANCE, .007
SONNET, SAD, .007
SONNET, SOLILOQUY, .007
SONNET, SONOGRAM, .007
SONNET, STANZA, .007
SONNET, STORY, .007
SONNET, TELEVISION, .007
SONNET, VERSE, .007
SOON, AGAIN, .007
SOON, ARRIVE, .007
SOON, ATTRACTION, .007
SOON, AWAIT, .007
SOON, BETTER, .007
SOON, COON, .007
SOON, DAYS, .007
SOON, EARLY, .007
SOON, EVENT, .007
SOON, HOW, .007
SOON, LENGTHY, .007
SOON, MOMENTARILY, .007
SOON, NEXT, .007
SOON, NOON, .007
SOON, OFTEN, .007
SOON, REAL, .007
SOON, TIME, .007
SOON, UPCOMING, .007
SOON, WHY, .007
SOON, WINTER, .007
SOOT, BLAME, .007
SOOT, CALM, .007
SOOT, CAR, .007
SOOT, CHARCOAL, .007
SOOT, CLEAN, .007
SOOT, DRESS, .007
SOOT, EASE, .007
SOOT, FOOT, .007
SOOT, GRASS, .007
SOOT, GROSS, .007
SOOT, HOLLER, .007
SOOT, MASSAGE, .007
SOOT, NEW, .007
SOOT, RAILROAD, .007
SOOT, RELAX, .007
SOOT, SANTA, .007
SOOT, SHOT, .007
SOOT, SNOOTY, .007
SOOT, SOOTHE, .007
SOOT, SOOTHING, .007
SOOT, STUFFY, .007
SOOT, SUIT, .007
SOOT, TAR, .007
SOOT, THICK, .007
SOOT, TOOTH, .007
SOOTHE, AFTER SHAVE, .007
SOOTHE, APPEASE, .007
SOOTHE, BALM, .007
SOOTHE, BETTER, .007
SOOTHE, CARE FOR, .007
SOOTHE, CHEER UP, .007
SOOTHE, COATS, .007
SOOTHE, COMPASSION, .007
SOOTHE, CONSOLE, .007
SOOTHE, CURE, .007
SOOTHE, DENTIST, .007
SOOTHE, FEELINGS, .007
SOOTHE, GOOD, .007
SOOTHE, HANDS, .007
SOOTHE, HEADACHE, .007
SOOTHE, HEAL, .007
SOOTHE, LIQUOR, .007
SOOTHE, MUSIC, .007
SOOTHE, NOXEMA, .007
SOOTHE, QUIET, .007
SOOTHE, ROUGH, .007
SOOTHE, RUFFLE, .007
SOOTHE, SAVAGE, .007
SOOTHE, SHOWER, .007
SOOTHE, SILK, .007
SOOTHE, SKIN, .007
SOOTHE, SMELL, .007
SOOTHE, SWEET, .007
SOOTHE, TERRIFIC, .007
SOOTHE, TOWELS, .007
SOPHISTICATED, ABOVE, .007
SOPHISTICATED, ADULT, .007
SOPHISTICATED, ADVANCED, .007
SOPHISTICATED, ALL THAT, .007
SOPHISTICATED, ANALYSIS, .007
SOPHISTICATED, ARISTOCRAT, .007
SOPHISTICATED, ATTRACTIVE, .007
SOPHISTICATED, BEAUTIFUL, .007
SOPHISTICATED, BITCH, .007
SOPHISTICATED, BRITISH, .007
SOPHISTICATED, BUM, .007
SOPHISTICATED, BUSINESS, .007
SOPHISTICATED, COMMON, .007
SOPHISTICATED, COMPLEX, .007
SOPHISTICATED, CONFIDENT, .007
SOPHISTICATED, DOCTOR, .007
SOPHISTICATED, ELEMENTARY, .007
SOPHISTICATED, FANCY, .007
SOPHISTICATED, GIRL, .007
SOPHISTICATED, GLASSES, .007
SOPHISTICATED, GREG, .007
SOPHISTICATED, GROUND, .007
SOPHISTICATED, HARD WORKING, .007
SOPHISTICATED, IMMATURE, .007
SOPHISTICATED, LEARNED, .007
SOPHISTICATED, LONI, .007
SOPHISTICATED, LOU, .007
SOPHISTICATED, MAN, .007
SOPHISTICATED, MODERN, .007
SOPHISTICATED, MORAL, .007
SOPHISTICATED, MYSELF, .007
SOPHISTICATED, NEW YORK, .007
SOPHISTICATED, OTHER, .007
SOPHISTICATED, PETITE, .007
SOPHISTICATED, PHLEGMATIC, .007
SOPHISTICATED, POPULAR, .007
SOPHISTICATED, PREPPY, .007
SOPHISTICATED, PRETTY, .007
SOPHISTICATED, SASSY, .007
SOPHISTICATED, SAVVY, .007
SOPHISTICATED, SHARP, .007
SOPHISTICATED, SHORT HAIR, .007
SOPHISTICATED, SIMPLE, .007
SOPHISTICATED, SNOTTY, .007
SOPHISTICATED, STYLE, .007
SOPHISTICATED, SUIT, .007
SOPHISTICATED, TECHNOLOGY, .007
SOPHISTICATED, UNSOPHISTICATED, .007
SOPHISTICATED, UP, .007
SOPHISTICATED, UPPER CLASS, .007
SORE, ALRIGHT, .007
SORE, ANKLE, .007
SORE, ARMS, .007
SORE, BALL, .007
SORE, BRUISE, .007
SORE, FLY, .007
SORE, GONE, .007
SORE, HARD, .007
SORE, HOT, .007
SORE, HURTING, .007
SORE, INJURY, .007
SORE, LAME, .007
SORE, LAST NIGHT, .007
SORE, LESION, .007
SORE, MOUTH, .007
SORE, RED, .007
SORE, SCAB, .007
SORE, SCALE, .007
SORE, SCRATCH, .007
SORE, SEX, .007
SORE, SICK, .007
SORE, SOOTHE, .007
SORE, SOOTHING, .007
SORE, SUNBURN, .007
SORE, THUMB, .007
SORE, TIGHT, .007
SORE, TOMORROW, .007
SORE, WORN OUT, .007
SORORITY, BLONDE, .007
SORORITY, CLUB, .007
SORORITY, FUN, .007
SORORITY, GREAT, .007
SORORITY, GROUP, .007
SORORITY, HOTS, .007
SORORITY, LADIES, .007
SORORITY, PARTY, .007
SORORITY, PREPPY, .007
SORORITY, RAPE, .007
SORORITY, SEX, .007
SORORITY, SHIRTS, .007
SORORITY, SLUTS, .007
SORORITY, STUDENTS, .007
SORROW, BAD, .007
SORROW, EMPATHY, .007
SORROW, EMPTY, .007
SORROW, FAITH, .007
SORROW, FEAR, .007
SORROW, FROWN, .007
SORROW, GLAD, .007
SORROW, GLEE, .007
SORROW, LOSS, .007
SORROW, MAD, .007
SORROW, MISTAKE, .007
SORROW, MOURN, .007
SORROW, QUIET, .007
SORROW, SYMPATHY, .007
SORROW, WEEP, .007
SORROW, WOE, .007
SORRY, AFRAID, .007
SORRY, APATHY, .007
SORRY, CARD, .007
SORRY, EMBARRASSMENT, .007
SORRY, FOOL, .007
SORRY, GAME, .007
SORRY, GLAD, .007
SORRY, MAD, .007
SORRY, MAYBE, .007
SORRY, MEANINGLESS, .007
SORRY, NO GOOD, .007
SORRY, OOPS, .007
SORRY, OUCH, .007
SORRY, PEOPLE, .007
SORRY, PLEASE, .007
SORRY, PROMISE, .007
SORRY, REMORSEFUL, .007
SORRY, REPENT, .007
SORRY, ROTTEN, .007
SORRY, SAFE, .007
SORRY, SICK, .007
SORRY, SINCERE, .007
SORRY, SO, .007
SORRY, SORROW, .007
SORRY, TRULY, .007
SORRY, UGLY, .007
SORRY, WIMPY, .007
SORRY, YOU, .007
SOUL, AIR, .007
SOUL, ANGEL, .007
SOUL, COMPLICATED, .007
SOUL, CONSCIENCE, .007
SOUL, DEATH, .007
SOUL, DEVIL, .007
SOUL, ENTITY, .007
SOUL, ETERNITY, .007
SOUL, FEELING, .007
SOUL, GOSPEL, .007
SOUL, HEAVENLY, .007
SOUL, HIGH, .007
SOUL, INNER, .007
SOUL, JAZZ, .007
SOUL, MEANING, .007
SOUL, PEACEFUL, .007
SOUL, PERSON, .007
SOUL, POWER, .007
SOUL, RAP, .007
SOUL, SALVATION, .007
SOUL, SURFACE, .007
SOUL, WISDOM, .007
SOUL, YOURS, .007
SOUND, BARRIER, .008
SOUND, BELL, .008
SOUND, CALL, .008
SOUND, DEAF, .008
SOUND, ECHO, .008
SOUND, FIRM, .008
SOUND, FURY, .008
SOUND, LISTEN, .008
SOUND, NEAR, .008
SOUND, QUIET, .008
SOUND, RADIO, .008
SOUND, SING, .008
SOUND, SYSTEM, .008
SOUND, TUNES, .008
SOUP, ALPHABET, .006
SOUP, BEEF, .006
SOUP, CLEAR, .006
SOUP, COLD, .006
SOUP, CREAM, .006
SOUP, CUP, .006
SOUP, DISH, .006
SOUP, DUCK, .006
SOUP, GOOD, .006
SOUP, JEWISH, .006
SOUP, KITCHEN, .006
SOUP, POT, .006
SOUP, SLURP, .006
SOUP, SPINACH, .006
SOUP, SPLIT-PEA, .006
SOUP, WARM, .006
SOUR, ACID, .007
SOUR, APPLE, .007
SOUR, FRESH, .007
SOUR, LEMONADE, .007
SOUR, PICKLE, .007
SOUR, ROTTEN, .007
SOUR, SOUP, .007
SOUR, SPOIL, .007
SOUTH, COARSE, .007
SOUTH, DIRECTION, .007
SOUTH, DIXIE, .007
SOUTH, EAST, .007
SOUTH, FRIEND, .007
SOUTH, GOOD, .007
SOUTH, HELL, .007
SOUTH, HOME, .007
SOUTH, HOME, .007
SOUTH, LOST, .007
SOUTH, RIVER, .007
SOUTH, STREET, .007
SOUTH, WARM, .007
SOUTH, WIND, .007
SOUTHERN, AREA, .007
SOUTHERN, BIRTH, .007
SOUTHERN, BREAKFAST, .007
SOUTHERN, CALIFORNIA, .007
SOUTHERN, CHILDREN, .007
SOUTHERN, COLLOQUIUM, .007
SOUTHERN, CONSIDERATE, .007
SOUTHERN, GEOGRAPHIC, .007
SOUTHERN, GIRL, .007
SOUTHERN, GRASS, .007
SOUTHERN, HILLBILLY, .007
SOUTHERN, HISTORY, .007
SOUTHERN, HOT, .007
SOUTHERN, KNIGHTS, .007
SOUTHERN, PREJUDICED, .007
SOUTHERN, REGION, .007
SOUTHERN, SLAVES, .007
SOUTHERN, SOUTH CAROLINA, .007
SOUTHERN, STUPID, .007
SOUTHERN, TEA, .007
SOUTHERN, TOWN, .007
SOUTHERN, USA, .007
SOUTHERN, WOMAN, .007
SOUTHERN, YANKEE, .007
SOW, CEMENT, .007
SOW, CORN, .007
SOW, DESTROY, .007
SOW, DRESS, .007
SOW, DUST, .007
SOW, FEELING BAD, .007
SOW, FIELD, .007
SOW, FLOWERS, .007
SOW, NEEDLE, .007
SOW, PRODUCE, .007
SOW, QUILT, .007
SOW, RIP, .007
SOW, SAD, .007
SOW, SAW, .007
SOW, SHOVEL, .007
SOW, SO, .007
SOW, SPIN, .007
SOW, THREAD, .007
SOW, WHEAT, .007
SPACE, AERO, .005
SPACE, AGE, .005
SPACE, ASTRONOMY, .005
SPACE, ATMOSPHERE, .005
SPACE, CABINETS, .005
SPACE, CAR, .005
SPACE, CLOSET, .005
SPACE, CONFINEMENT, .005
SPACE, CORNER, .005
SPACE, CROWDED, .005
SPACE, EXCITING, .005
SPACE, EXPLORATION, .005
SPACE, FLIGHT, .005
SPACE, FLY, .005
SPACE, GALAXY, .005
SPACE, GAP, .005
SPACE, HOLE, .005
SPACE, INFINITE, .005
SPACE, MARS, .005
SPACE, ORBIT, .005
SPACE, PROJECT, .005
SPACE, RACE, .005
SPACE, SATELLITE, .005
SPACE, SATURN, .005
SPACE, SOLAR SYSTEM, .005
SPACE, SPACESHIP, .005
SPACE, SPOT, .005
SPACE, STAR TREK, .005
SPACE, STATION, .005
SPACE, TAKEN, .005
SPACE, UNEXPLORED, .005
SPACE, UNKNOWN, .005
SPACE, VOID, .005
SPACE, WALKER, .005
SPACE, WHOLE, .005
SPACE, WIDE, .005
SPACE, WORLDS, .005
SPADE, ANIMAL, .007
SPADE, CAT, .007
SPADE, COLD, .007
SPADE, HORTICULTURE, .007
SPADE, INFERTILE, .007
SPADE, JACK, .007
SPADE, RAID, .007
SPADE, RAILROAD, .007
SPADE, SOIL, .007
SPADE, SPADES, .007
SPADE, SPARE, .007
SPADE, SWORD, .007
SPADE, TO FIX, .007
SPADE, WEAPON, .007
SPADES, ABNORMAL, .007
SPADES, DEUCE, .007
SPADES, DOGS, .007
SPADES, KNIFE, .007
SPADES, POKER, .007
SPADES, QUEEN, .007
SPADES, RUMMY, .007
SPADES, SHARP, .007
SPAGHETTI, CHEESE, .006
SPAGHETTI, DELICIOUS, .006
SPAGHETTI, FORK, .006
SPAGHETTI, HAIR, .006
SPAGHETTI, HUNGRY, .006
SPAGHETTI, LASAGNA, .006
SPAGHETTI, MACARONI, .006
SPAGHETTI, MESS, .006
SPAGHETTI, PREGO, .006
SPAGHETTI, RED, .006
SPAGHETTI, RONZONI, .006
SPAGHETTI, SPINACH, .006
SPAGHETTI, STAIN, .006
SPAGHETTI, WORMS, .006
SPAN, ACROSS, .007
SPAN, AIRPLANE, .007
SPAN, AREA, .007
SPAN, AROUND, .007
SPAN, BERLIN, .007
SPAN, BIG, .007
SPAN, BIRD, .007
SPAN, CINCH, .007
SPAN, COVER, .007
SPAN, ENCOMPASS, .007
SPAN, ENLARGE, .007
SPAN, FUN, .007
SPAN, GAP, .007
SPAN, GROW, .007
SPAN, HAND, .007
SPAN, HORIZON, .007
SPAN, HOUR, .007
SPAN, LARGER, .007
SPAN, LAST, .007
SPAN, LOAF, .007
SPAN, LONG, .007
SPAN, MAN, .007
SPAN, MASSIVE, .007
SPAN, MEAT, .007
SPAN, OVER, .007
SPAN, PAN, .007
SPAN, PERIOD, .007
SPAN, PRODUCT, .007
SPAN, RANGE, .007
SPAN, REACH, .007
SPAN, REACHES, .007
SPAN, SCAN, .007
SPAN, SEARCH, .007
SPAN, SECTION, .007
SPAN, SPREAD, .007
SPAN, STRETCH, .007
SPAN, SWEEP, .007
SPAN, TELEVISION, .007
SPAN, TENURE, .007
SPAN, THOUGHT, .007
SPAN, VAST, .007
SPAN, VEIN, .007
SPAN, VIEW, .007
SPAN, WIDE, .007
SPAN, WING, .007
SPANISH, AMERICAN, .007
SPANISH, CHICKS, .007
SPANISH, CUISINE, .007
SPANISH, DANCER, .007
SPANISH, DARK, .007
SPANISH, DIFFICULT, .007
SPANISH, EASY, .007
SPANISH, GIRL, .007
SPANISH, GUY, .007
SPANISH, HARD, .007
SPANISH, HASTY, .007
SPANISH, HELP, .007
SPANISH, HIGH SCHOOL, .007
SPANISH, HISPANIC, .007
SPANISH, MANY, .007
SPANISH, ME, .007
SPANISH, MOTHER, .007
SPANISH, PERU, .007
SPANISH, POOR, .007
SPANISH, PUERTO RICO, .007
SPANISH, RUSSIAN, .007
SPANISH, SI, .007
SPANISH, SPIC, .007
SPANISH, TACO, .007
SPANISH, TORTILLAS, .007
SPANISH, YUCK, .007
SPANK, BELT, .006
SPANK, BUTT, .006
SPANK, CLEAN, .006
SPANK, COLD-PRICKLY, .006
SPANK, HAND, .006
SPANK, HARD, .006
SPANK, HUMILITY, .006
SPANK, LICKING, .006
SPANK, MAD, .006
SPANK, MOTHER, .006
SPANK, REAR-END, .006
SPANK, SCREAM, .006
SPANK, SEX, .006
SPANK, SWITCH, .006
SPANK, TEACH, .006
SPANK, TORTURE, .006
SPANK, TROUBLE, .006
SPANK, UNNECESSARY, .006
SPANK, VIOLENCE, .006
SPARE, CARD, .007
SPARE, COMPASSION, .007
SPARE, CONSERVE, .007
SPARE, FEW, .007
SPARE, FLAT, .007
SPARE, FORGIVE, .007
SPARE, GOLF, .007
SPARE, HELP, .007
SPARE, KEYS, .007
SPARE, LITTLE, .007
SPARE, MONEY, .007
SPARE, RELIEF, .007
SPARE, RID, .007
SPARE, SECONDS, .007
SPARE, TITE, .007
SPARE, USEFUL, .007
SPARROW, ARROW, .011
SPARROW, BLUEBIRD, .011
SPARROW, BOW, .011
SPARROW, CAT, .011
SPARROW, FARM, .011
SPARROW, GUN, .011
SPARROW, HEAD, .011
SPARROW, PIGEON, .011
SPARROW, SHOOT, .011
SPARROW, SMALL, .011
SPARROW, SWALLOW, .011
SPATULA, BAKE, .007
SPATULA, BROWNIE, .007
SPATULA, CHEMISTRY LAB, .007
SPATULA, EAT, .007
SPATULA, FLAT, .007
SPATULA, GARDEN, .007
SPATULA, GRILLED CHEESE, .007
SPATULA, KNOW, .007
SPATULA, MAYBE, .007
SPATULA, METAL, .007
SPATULA, OMELET, .007
SPATULA, PAINT, .007
SPATULA, PASTA, .007
SPATULA, SANDWICH, .007
SPATULA, SCOOP, .007
SPATULA, SCRAPER, .007
SPATULA, STIR, .007
SPATULA, STOVE, .007
SPATULA, TACO, .007
SPATULA, TARANTULA, .007
SPAWN, COPULATE, .007
SPAWN, DISPERSE, .007
SPAWN, DUCK, .007
SPAWN, EVOLVE, .007
SPAWN, FLOURISH, .007
SPAWN, FORNICATE, .007
SPAWN, FROG, .007
SPAWN, GENERATE, .007
SPAWN, KID, .007
SPAWN, MULTIPLY, .007
SPAWN, NEW, .007
SPAWN, NEWTS, .007
SPAWN, OFFSPRING, .007
SPAWN, PROSPER, .007
SPAWN, SALAMANDER, .007
SPAWN, SPERM, .007
SPAWN, SPEW, .007
SPAWN, SPILL, .007
SPAWN, SPREAD, .007
SPAWN, START, .007
SPAWN, STOP, .007
SPEAK, CLEARLY, .006
SPEAK, CONVERSATION, .006
SPEAK, DOG, .006
SPEAK, EXPRESS, .006
SPEAK, FLASH, .006
SPEAK, FREELY, .006
SPEAK, GOOD, .006
SPEAK, INSTRUCTOR, .006
SPEAK, OF, .006
SPEAK, ORATE, .006
SPEAK, SHORT, .006
SPEAK, SILENCE, .006
SPEAK, SILENT, .006
SPEAK, SING, .006
SPEAK, SOUND, .006
SPEAK, SPEECH, .006
SPEAK, SPOKE, .006
SPEAK, TEACHER, .006
SPEAK, TELL, .006
SPEAK, TRUTH, .006
SPEAK, VERBAL, .006
SPEAKER, AMPLIFIER, .007
SPEAKER, BASS, .007
SPEAKER, BLOW, .007
SPEAKER, BOOM, .007
SPEAKER, BORING, .007
SPEAKER, BOSE, .007
SPEAKER, BOSTON ACOUSTIC, .007
SPEAKER, BREAKFAST, .007
SPEAKER, CAR, .007
SPEAKER, CASSETTE, .007
SPEAKER, CLASS, .007
SPEAKER, DICTION, .007
SPEAKER, DISC JOCKEY, .007
SPEAKER, FUN, .007
SPEAKER, GOOD, .007
SPEAKER, HEAR, .007
SPEAKER, HOST, .007
SPEAKER, LAD, .007
SPEAKER, LEARNING, .007
SPEAKER, NOISE, .007
SPEAKER, PODIUM, .007
SPEAKER, PUBLIC, .007
SPEAKER, RECEIVER, .007
SPEAKER, SCARY, .007
SPEAKER, SPEECH, .007
SPEAKER, WIRE, .007
SPEAKER, WOOFER, .007
SPECIAL, ABNORMAL, .007
SPECIAL, ATTRACTIVE, .007
SPECIAL, BEST, .007
SPECIAL, BIRTHDAY, .007
SPECIAL, BRILLIANT, .007
SPECIAL, CARING, .007
SPECIAL, CERTAIN, .007
SPECIAL, CHERISH, .007
SPECIAL, CLOSE, .007
SPECIAL, COMBINATION, .007
SPECIAL, DELIVERY, .007
SPECIAL, EFFECT, .007
SPECIAL, ESP, .007
SPECIAL, EVENT, .007
SPECIAL, EXTRA, .007
SPECIAL, FLOWERS, .007
SPECIAL, GOD, .007
SPECIAL, GOOD, .007
SPECIAL, GREAT, .007
SPECIAL, HEART, .007
SPECIAL, KIND, .007
SPECIAL, LIKE, .007
SPECIAL, MOMENTOUS, .007
SPECIAL, OLYMPICS, .007
SPECIAL, ONE, .007
SPECIAL, OWNER, .007
SPECIAL, PLACE, .007
SPECIAL, PRIVILEGE, .007
SPECIAL, PROUD, .007
SPECIAL, PURPOSE, .007
SPECIAL, REPORT, .007
SPECIAL, RETARDED, .007
SPECIAL, REWARD, .007
SPECIAL, RINGS, .007
SPECIAL, SAFE, .007
SPECIAL, SECRET, .007
SPECIAL, SEPARATE, .007
SPECIAL, SUPERFICIAL, .007
SPECIAL, TREATMENT, .007
SPECIFIC, CHALLENGE, .008
SPECIFIC, DEFINED, .008
SPECIFIC, DISTINGUISH, .008
SPECIFIC, DOT, .008
SPECIFIC, FACTS, .008
SPECIFIC, IDEA, .008
SPECIFIC, IMPORTANT, .008
SPECIFIC, INDUCTIVE, .008
SPECIFIC, NARROW, .008
SPECIFIC, NON-SPECIFIC, .008
SPECIFIC, NUMBER, .008
SPECIFIC, ORDER, .008
SPECIFIC, PLACE, .008
SPECIFIC, PURPOSE, .008
SPECIFIC, QUESTION, .008
SPECIFIC, SAME, .008
SPECIFIC, SPECIALIZE, .008
SPECIFIC, SPECIFY, .008
SPECIFIC, STRUCTURED, .008
SPECIFIC, TEST, .008
SPECIFIC, TIME, .008
SPECIFIC, TYPE, .008
SPECIFIC, UNCERTAIN, .008
SPECIFIC, UNIQUE, .008
SPECIFIC, UNSURE, .008
SPECIFIC, VARIETY, .008
SPEECH, ARTICULATE, .007
SPEECH, AUDIENCE, .007
SPEECH, CLEAR, .007
SPEECH, CONTEST, .007
SPEECH, DEAF, .007
SPEECH, ESSAY, .007
SPEECH, GRADE, .007
SPEECH, HATE, .007
SPEECH, LESS, .007
SPEECH, LISTEN, .007
SPEECH, LONG, .007
SPEECH, LYRICS, .007
SPEECH, MONOLOGUE, .007
SPEECH, OFFICER, .007
SPEECH, ORATE, .007
SPEECH, PARTS, .007
SPEECH, PATHOLOGY, .007
SPEECH, PODIUM, .007
SPEECH, PRONOUNCE, .007
SPEECH, PROPER, .007
SPEECH, PUBLIC, .007
SPEECH, QUIET, .007
SPEECH, REPORT, .007
SPEECH, SEMINAR, .007
SPEECH, STATE OF UNION ADDRE, .007
SPEECH, STUTTER, .007
SPEECH, TEACHER, .007
SPEECH, TIPS, .007
SPEECH, TONGUE, .007
SPEECH, UNDERSTANDING, .007
SPEECH, VERBAL, .007
SPEECH, WRITING, .007
SPEED, ACTION, .007
SPEED, ALWAYS, .007
SPEED, BRUTAL, .007
SPEED, CRASH, .007
SPEED, EVENT, .007
SPEED, HURRY, .007
SPEED, KILLS, .007
SPEED, MOVE, .007
SPEED, QUALUDE, .007
SPEED, READING, .007
SPEED, WAIT, .007
SPEED, WIND, .007
SPEED, WRITING, .007
SPELL, BIND, .007
SPELL, CORRECT, .007
SPELL, DYSLEXIA, .007
SPELL, EASY, .007
SPELL, ENUNCIATE, .007
SPELL, ERASE, .007
SPELL, INCANTATION, .007
SPELL, LANGUAGE, .007
SPELL, LEARN, .007
SPELL, LETTER, .007
SPELL, MILK, .007
SPELL, MISS, .007
SPELL, PRECISE, .007
SPELL, PROPERTY, .007
SPELL, RIGHT, .007
SPELL, SMART, .007
SPELL, VOCABULARY, .007
SPELL, WICKED, .007
SPELL, WITCHCRAFT, .007
SPEND, BROKE, .007
SPEND, EARN, .007
SPEND, EXPEND, .007
SPEND, GAIN, .007
SPEND, LOSE, .007
SPEND, MAKE, .007
SPEND, MALL, .007
SPEND, MUCH, .007
SPEND, NEED, .007
SPEND, PAY, .007
SPEND, RICH, .007
SPEND, WAGES, .007
SPHERE, ARROW, .007
SPHERE, ASTRONOMY, .007
SPHERE, ATLAS, .007
SPHERE, ATMOSPHERE, .007
SPHERE, BALLOON, .007
SPHERE, CIRCULAR, .007
SPHERE, EQUATION, .007
SPHERE, HALF, .007
SPHERE, HUNT, .007
SPHERE, MATH, .007
SPHERE, ORB, .007
SPHERE, ORBIT, .007
SPHERE, PLANET, .007
SPHERE, SHARP, .007
SPHERE, TENNIS, .007
SPHINX, ALIENS, .006
SPHINX, ART, .006
SPHINX, BALL, .006
SPHINX, BUG, .006
SPHINX, CLUE, .006
SPHINX, COLOR, .006
SPHINX, FINK, .006
SPHINX, FOX, .006
SPHINX, GAME, .006
SPHINX, HEAD, .006
SPHINX, HISTORICAL, .006
SPHINX, JINX, .006
SPHINX, LIZARD, .006
SPHINX, MINX, .006
SPHINX, MUSEUM, .006
SPHINX, MYTHOLOGY, .006
SPHINX, NAPOLEON, .006
SPHINX, NOSE, .006
SPHINX, ODYSEUS, .006
SPHINX, OEDIPUS, .006
SPHINX, OLD, .006
SPHINX, ORACLE, .006
SPHINX, PSYCHOLOGY, .006
SPHINX, QUIZICAL, .006
SPHINX, RICH, .006
SPHINX, ROCKS, .006
SPHINX, SEA ANIMAL, .006
SPHINX, SENSUOUS, .006
SPHINX, STONE, .006
SPHINX, SUN, .006
SPHINX, TOMB, .006
SPHINX, UGLY, .006
SPHINX, WHY, .006
SPICE, BASIL, .007
SPICE, CAJUN, .007
SPICE, CLOVE, .007
SPICE, COOKING, .007
SPICE, CURRY, .007
SPICE, EAT, .007
SPICE, EGGNOG, .007
SPICE, EXCITING, .007
SPICE, EXTRA, .007
SPICE, GOOD, .007
SPICE, INGREDIENT, .007
SPICE, INTENSITY, .007
SPICE, KITCHEN, .007
SPICE, MEAT, .007
SPICE, OF LIFE, .007
SPICE, OLD, .007
SPICE, ORIENTAL, .007
SPICE, PAPRIKA, .007
SPICE, PEP, .007
SPICE, SHOP, .007
SPICE, SPAGHETTI, .007
SPICE, SWEAT, .007
SPICE, TANGY, .007
SPICE, TONGUE, .007
SPICY, BLANK, .007
SPICY, BUCK, .007
SPICY, CINNAMON, .007
SPICY, COOKING, .007
SPICY, FLAMES, .007
SPICY, ITALIAN, .007
SPICY, MILD, .007
SPICY, PIZZA, .007
SPICY, SALTY, .007
SPICY, SEASONS, .007
SPICY, SOUR, .007
SPICY, STRONG, .007
SPICY, TABASCO, .007
SPICY, TASTE, .007
SPICY, WINGS, .007
SPIDER, ANT, .008
SPIDER, COBWEB, .008
SPIDER, CRUSH, .008
SPIDER, EVIL, .008
SPIDER, GROSS, .008
SPIDER, HAIRY, .008
SPIDER, INSECT EATER, .008
SPIDER, PATIENCE, .008
SPIDER, PLANT, .008
SPIDER, RECLUSE, .008
SPIDER, SCREAM, .008
SPIDER, SMALL, .008
SPIDER, SPOUT, .008
SPIDER, UGH, .008
SPIDER, UGLY, .008
SPIDER, VITAL, .008
SPIDER, WASP, .008
SPIDER, WEAVE, .008
SPIDER, WOMEN, .008
SPIKE, BEER, .007
SPIKE, BLADE, .007
SPIKE, CASSEROLE, .007
SPIKE, CLOTHES, .007
SPIKE, COLLAR, .007
SPIKE, DRACULA, .007
SPIKE, DRIVEN, .007
SPIKE, DULL, .007
SPIKE, FENCE, .007
SPIKE, GROUND, .007
SPIKE, HEART, .007
SPIKE, HELMET, .007
SPIKE, HURT, .007
SPIKE, IRON, .007
SPIKE, MADE, .007
SPIKE, NAME, .007
SPIKE, NEEDLE, .007
SPIKE, PAINFUL, .007
SPIKE, PENIS, .007
SPIKE, PIT, .007
SPIKE, POUND, .007
SPIKE, PUNCH, .007
SPIKE, RUN, .007
SPIKE, STAKE, .007
SPIKE, STEEL, .007
SPIKE, THORN, .007
SPIKE, THROW, .007
SPIKE, VAMPIRE, .007
SPILL, BABY, .007
SPILL, BEANS, .007
SPILL, CHILD, .007
SPILL, CUP, .007
SPILL, DIRTY, .007
SPILL, DUMP, .007
SPILL, FALL, .007
SPILL, FALL, .007
SPILL, KNOCK, .007
SPILL, OOPS, .007
SPILL, SALT, .007
SPILL, SLOPPY, .007
SPILL, SPLATTER, .007
SPILL, STAIN, .007
SPILL, UPSET, .007
SPILL, WET, .007
SPIN, COTTON, .006
SPIN, CREATION, .006
